pl_name,sy_snum,sy_pnum,sy_mnum,cb_flag,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_angsep,pl_angseplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,ttv_flag,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_radv,st_radverr1,st_radverr2,st_radvlim,rastr,ra,decstr,dec,glat,glon,elat,elon,sy_pm,sy_pmerr1,sy_pmerr2,sy_pmra,sy_pmraerr1,sy_pmraerr2,sy_pmdec,sy_pmdecerr1,sy_pmdecerr2,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_rmag,sy_rmagerr1,sy_imag,sy_imagerr1,sy_w1mag,sy_w1magerr1,sy_w1magerr2,sy_w2mag,sy_w2magerr1,sy_w2magerr2,sy_w3mag,sy_w3magerr1,sy_w3magerr2,sy_w4mag,sy_w4magerr1,sy_w4magerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,sy_tmag,sy_tmagerr1,sy_tmagerr2,pl_nnotes,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,pl_Omega,ra_deg,cluster,is_centroid,vx,vy,vz,x,y,z
HD 183263 c,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4667.97841,18.57225,-17.90216,0,5.585,0.228,-0.251,0.0,103.0,0,12.5,nan,-0.3065,0,1.12,0.028,nan,0.0,2958.98247,483.73484,-579.08336,0,9.31,1.522,-1.822,0.0,8.32,0.18,nan,0.0,0.051,0.01,-0.01,0.0,308.21000000000004,nan,nan,nan,nan,nan,73.718,63.943,-32.077,0,2457195.7,8.5,-8.8,0,0.0,nan,0.07,nan,0.0,0.6465000000000001,nan,-0.0067,nan,nan,nan,nan,0.0,10.239999999999998,nan,nan,nan,nan,nan,nan,nan,2451487.545,2.156,-2.054,0,297.163,11.839,-11.723,0,78.198,0.836,-0.85,0.0,5875.99,101.23,-101.23,0,1.29,0.03,-0.03,0.0,1.06,0.14,-0.14,0.0,0.278,0.063,-0.063,0.0,0.25,0.01,-0.013,0.0,4.28,0.03,-0.03,0.0,4.52,0.76,-1.12,0.0,0.69443,0.17167,-0.11444,0.0,1.6,0.5,-0.5,0.0,-50.34,0.15,-0.15,0.0,19h28m24.55s,292.1022982,+08d21m28.51s,8.3579183,-4.30987,44.60924,29.86734,295.41815,37.4192004,0.0566663,-0.0566663,-19.1268,0.0657981,-0.0657981,-32.1615,0.0530616,-0.0530616,54.1955,0.1131,-0.1127,18.4229,0.0381375,-0.0381375,8.456,0.041,-0.041,7.86,0.03,-0.03,6.782,0.024,-0.024,6.528,0.036,-0.036,6.422,0.018,-0.018,13.0135,0.01,12.82,0.01696405,6.372,0.089,-0.089,6.365,0.025,-0.025,6.447,0.018,-0.018,6.327,0.058,-0.058,7.71818,0.000225,-0.000225,7.3033,0.006,-0.006,1.0,1.0,3.0,2.0,0.0,0.0,0.0,248.70331036295028,292.10229166666664,5,False,-0.5704638158551486,-2.449423036031586,1.2260908651123656,-2.1106223118131,-1.7742358285472264,-4.526489777830175
HD 183579 b,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,17.471291,0.000027,-2.8e-05,0,0.1322,0.0021,-0.0022,0.0,2.31,0,3.49,0.07,-0.064,0,0.311,0.006,-0.006,0.0,20.4,2.6,-2.5,0,0.06419,0.00818,-0.00787,0.0,2.65,0.37,-0.35,0.0,0.061,0.061,-0.042,0.0,58.1,0,752,10,-10,0,89.11,0.2,-0.13,0,2458661.063,0.00097,-0.00096,0,0.0,0.48,0.11,-0.12,0.0,0.1106,0.0042,-0.0035,0,4.306,0.031,-0.029,0.0,29.1,0.8,-1.1,0,0.03326,0.00063,-0.00053,0,2453432.026,nan,-24.6355,nan,270.0,70,-61.0,0,5.03,0.6,-0.59,0.0,5784.0,61,-61.0,0,0.96,0.01,-0.01,0.0,1.0,0.05,-0.05,0.0,-0.038,0.04,-0.04,0.0,-0.034,0.019,-0.02,0.0,4.45,0.1,-0.1,0.0,3.1,1.9,-1.9,0.0,1.58746,0.08318,-0.08318,0.0,2.0,0.5,-0.5,0.0,-15.8,0.22,-0.22,0.0,19h33m08.79s,293.2866147,-54d31m57.82s,-54.5327284,-27.69962,343.06161,-32.35999,285.75315,136.334626,0.0666398,-0.0666398,108.439,0.0738186,-0.0738186,-82.6324,0.0520038,-0.0520038,57.2651,0.1875,-0.1864,17.434,0.0565783,-0.0565783,9.334,0.037,-0.037,8.67,0.03,-0.03,7.518,0.023,-0.023,7.231,0.047,-0.047,7.15,0.027,-0.027,13.0135,0.01,12.82,0.01696405,7.09,0.043,-0.043,7.137,0.02,-0.02,7.138,0.019,-0.019,7.04,0.114,-0.114,8.51549,0.000259,-0.000259,8.0888,0.006,-0.006,2.0,1.0,0.0,0.0,0.0,0.0,0.0,246.71589536587692,293.286625,1,False,-7.261153504279172,-16.87309350059161,-3.373950839489533e-15,-0.0017711389463958063,0.000762190511582048,-0.12412082409530086
HD 185283 b,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4060.0,148,-112.0,0,4.6,0.2,-0.1,0.0,147.0,0,13.6,nan,-0.3065,0,1.22,0.028,nan,0.0,413.17693,95.34852,-31.78284,0,1.3,0.3,-0.1,0.0,0.903,0.18,nan,0.0,0.07,0.05,-0.04,0.0,308.21000000000004,nan,nan,nan,nan,nan,91.0,30,-31,0,nan,nan,-0.0007,nan,0.0,nan,0.07,nan,0.0,0.6465000000000001,nan,-0.0067,nan,nan,nan,nan,0.0,10.239999999999998,nan,nan,nan,nan,nan,nan,nan,2454136.0,378,-399.0,0,281.0,38,-38.0,0,nan,2.4,nan,0.0,4848.0,155.62,-161.78,0,0.74,0.06,-0.06,0.0,0.8,0.04,-0.04,0.0,-0.06,0.07,-0.07,0.0,-0.561,0.019,-0.018,0.0,4.59,0.14,-0.08,0.0,6.0,4.7,-4.7,0.0,2.71203,1.11803,-0.65538,0.0,0.9,0.5,-0.5,0.0,2.35,0.03,-0.02,0.0,19h41m17.61s,295.3233609,-56d19m19.59s,-56.3221096,-29.07595,341.21374,-34.34109,286.68979,172.3780028,0.0713765,-0.0713765,-163.827,0.0733861,-0.0733861,-53.618,0.0487716,-0.0487716,31.395,0.0545,-0.0542,31.8234,0.0547325,-0.0547325,10.135,0.11,-0.11,9.03,0.03,-0.03,7.212,0.021,-0.021,6.764,0.042,-0.042,6.601,0.02,-0.02,13.0135,0.01,12.82,0.01696405,6.587,0.07,-0.07,6.611,0.022,-0.022,6.597,0.017,-0.017,6.523,0.06,-0.06,8.71311,0.000214,-0.000214,8.0946,0.006,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.6800130519304,295.323375,1,False,-1.3286569642003159,-2.7837919151114936,0.5994929246753999,-0.28285250200902917,-0.7692075885365581,-4.198761501662723
HD 18599 b,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,4.1374354,0.0000036,-3.7e-06,0,0.048,0.0004,-0.0004,0.0,1.24,0,2.6,0.15,-0.13,0,0.232,0.013,-0.012,0.0,24.1,7.1,-7.7,0,0.07583,0.02234,-0.02423,0.0,7.5,2.6,-2.4,0.0,0.34,0.07,-0.09,0.0,145.0,0,863,21,-18,0,87.6,1.4,-1,0,2459111.739,0.00068,-0.00057,0,0.0,0.5,0.12,-0.26,0.0,0.112554,0.003249,-0.003249,0,2.06,0.12,-0.13,0.0,14.1,1,-1.5,0,0.0309,0.0016,-0.0012,0,2458726.41,0.27,-0.23,0,-2.5,16.3,-17.8,0,11.3,3.3,-3.6,0.0,5145.0,50,-50.0,0,0.77,0.02,-0.02,0.0,0.86,0.02,-0.02,0.0,0.0,0.08,-0.08,0.0,-0.429,0.014,-0.014,0.0,4.54,0.09,-0.09,0.0,0.4,0.1,-0.1,0.0,2.241,0.081,-0.077,0.0,4.5,0.5,-0.5,0.0,-0.48,0.26,-0.26,0.0,02h57m02.88s,44.2620144,-56d11m30.73s,-56.1918694,-53.27814,273.92807,-66.46483,3.69825,62.4931382,0.0442598,-0.0442598,-36.6762,0.0422358,-0.0422358,50.5989,0.0452869,-0.0452869,38.5653,0.0366,-0.0366,25.9011,0.0244246,-0.0244246,9.872,0.033,-0.033,8.99,0.03,-0.03,7.428,0.018,-0.018,7.029,0.015,-0.015,6.883,0.02,-0.02,13.0135,0.01,12.82,0.01696405,6.812,0.038,-0.038,6.882,0.021,-0.021,6.874,0.016,-0.016,6.849,0.079,-0.079,8.73117,0.000651,-0.000651,8.1796,0.006,-0.006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,135.7128535659808,44.262,6,False,-2.469688925621714,0.02081248648394809,40.78918378365016,-0.02261611886004581,0.022141078860560905,-0.00138065006381173
HD 188641 b,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14583.81038,3328.20988,-2616.26788,0,12.027,1.897,-1.567,0.0,187.0,0,11.9,nan,-0.3065,0,1.06,0.028,nan,0.0,9333.03117,1901.88519,-1179.77905,0,29.365,5.984,-3.712,0.0,30.4,0.18,nan,0.0,0.034,0.059,-0.088,0.0,308.21000000000004,nan,nan,nan,nan,nan,49.245,4.35,-4.827,0,nan,nan,-0.0007,nan,0.0,nan,0.07,nan,0.0,0.6465000000000001,nan,-0.0067,nan,nan,nan,nan,0.0,10.239999999999998,nan,nan,nan,nan,nan,nan,nan,2446031.507,3093.172,-5933.068,0,250.078,92.249,-87.757,0,174.613,30.045,-17.226,0.0,5897.32,85.35,-116.19,0,1.94,0.07,-0.08,0.0,1.07,0.13,-0.13,0.0,-0.08,0.03,-0.03,0.0,0.615,0.014,-0.011,0.0,3.89,0.06,-0.08,0.0,4.2,1.1,-1.1,0.0,0.20504,0.04189,-0.03457,0.0,2.9299999999999997,0.5,-0.5,0.0,2.35,0.03,-0.02,0.0,19h57m37.16s,299.4048303,-37d44m41.58s,-37.7448845,-28.65534,2.67804,-16.71524,293.91018,40.0143693,0.0493517,-0.0493517,7.20859,0.0710308,-0.0710308,39.3597,0.0484567,-0.0484567,64.3399,0.1793,-0.1784,15.5137,0.0428766,-0.0428766,7.906,0.0,0.0,7.34,0.03,-0.03,6.161,0.021,-0.021,5.878,0.029,-0.029,5.8,0.023,-0.023,13.0135,0.01,12.82,0.01696405,5.849,0.048,-0.048,5.668,0.029,-0.029,5.791,0.015,-0.015,5.763,0.042,-0.042,7.17761,0.000288,-0.000288,6.7494,0.0064,-0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.88149298318956,299.40483333333333,2,True,-1.0754047741630706,-1.4570415766842284,-0.483820201691287,-5.003728349610481,6.440601052992515,-8.274127750900394
HD 189733 b,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2.21857567,0.00000015,-1.5e-07,0,0.03126,0.00036,-0.00036,0.0,1.58,0,12.666,0.112,-0.112,0,1.13,0.01,-0.01,0.0,359.1479,25.4264,-25.4264,0,1.13,0.08,-0.08,0.0,0.943,0.024,-0.024,0.0,0.0,nan,nan,0.0,356.0,0,1209,11,-11,0,85.71,0,0,0,2453955.526,0.000009,-9e-06,0,0.0,0.6636,0.0019,-0.0019,0.0,2.4,0.0058,-0.0058,0,1.8233621,0.0016359,-0.0016359,0.0,8.84,0.27,-0.27,0,0.15534,0.00011,-0.00011,0,2457929.288,nan,-24.6355,0,20.0,37,-50.0,0,205,6.0,-6,0.0,5052.0,16,-16.0,0,0.75,0.01,-0.01,0.0,0.79,0.08,-0.08,0.0,-0.02,0.05,-0.05,0.0,-0.461,0.018,-0.009,0.0,4.49,0.05,-0.05,0.0,1.4,4.9,-1.9,0.0,2.65,0.25,-0.25,0.0,3.5,1.0,-1.0,0.0,-2.2,0.01,-0.01,0.0,20h00m43.71s,300.1821223,+22d42m35.19s,22.7097759,-3.92282,60.96214,42.17516,308.73661,250.2466863,0.0488035,-0.0488035,-3.29445,0.042777,-0.042777,-250.225,0.0488045,-0.0488045,19.7638,0.0128,-0.0127,50.5685,0.032338,-0.032338,8.607,0.02,-0.02,7.67,0.03,-0.03,6.073,0.032,-0.032,5.587,0.031,-0.031,5.541,0.021,-0.021,13.0135,0.01,12.82,0.01696405,5.289,0.154,-0.026,5.342,0.05,-0.022,5.459,0.013,-0.02,5.427,0.066,-0.066,7.41432,0.000374,-0.000374,6.8481,0.006,-0.006,4.0,59.0,2.0,5.0,10.0,26.0,0.0,239.88769281967896,300.18212500000004,1,False,8.258787104211837,9.260912770472611,33.30064810014464,-0.014045388885746411,-0.02581172333113619,0.010661594145578374
HD 190228 b,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1143.59858,1.76742,-1.7068,0,2.406,0.045,-0.047,0.0,38.4,0,12.9,nan,-0.3065,0,1.15,0.028,nan,0.0,1598.67689,378.2158,-0.95349,0,5.03,1.19,-0.003,0.0,4.09,0.18,nan,0.0,0.559,0.01,-0.01,0.0,308.21000000000004,nan,nan,nan,nan,nan,94.987,26.248,-31.419,0,nan,nan,-0.0007,nan,0.0,nan,0.07,nan,0.0,0.6465000000000001,nan,-0.0067,nan,nan,nan,nan,0.0,10.239999999999998,nan,nan,nan,nan,nan,nan,nan,2452380.914,4.92,-5.032,0,97.211,1.56,-1.499,0,92.936,1.323,-1.156,0.0,5360.0,40,-40.0,0,2.59,0.04,-0.03,0.0,1.42,0.08,-0.08,0.0,-0.24,0.06,-0.06,0.0,0.697,0.017,-0.017,0.0,4.02,0.1,-0.1,0.0,4.2,1.1,-1.1,0.0,1.178915,0.16,-0.15,0.0,2.9299999999999997,0.5,-0.5,0.0,2.35,0.03,-0.02,0.0,20h03m00.90s,300.7537294,+28d18m23.60s,28.3065564,-1.406,65.99346,47.3937,311.68154,125.3766122,0.0448544,-0.0448544,104.146,0.045562,-0.045562,-69.8062,0.0432377,-0.0432377,62.7146,0.12105,-0.12105,15.9164,0.0305439,-0.0305439,8.095,0.021,-0.021,7.3,0.03,-0.03,5.819,0.018,-0.018,5.441,0.02,-0.02,5.352,0.016,-0.016,13.0135,0.01,12.82,0.01696405,5.439,0.104,-0.104,5.171,0.066,-0.066,5.318,0.015,-0.015,5.302,0.033,-0.033,7.08482,0.000179,-0.000179,6.5757,0.006,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.34167772408642,300.75375,3,False,3.9243820760491546,6.457399599441889,-0.9523890646162747,-0.010802305856660007,0.16123102812651277,1.048668908604354
HD 190360 b,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,2854.0,13,-13.0,0,3.9,0.2,-0.2,0.0,244.0,0,13.4,nan,-0.3065,0,1.2,0.028,nan,0.0,572.09113,63.56568,-63.56568,0,1.8,0.2,-0.2,0.0,1.31,0.18,nan,0.0,0.34,0.018,-0.018,0.0,308.21000000000004,nan,150,26,-27,0,80.2,23.2,-23.2,0,2456758,8.7,-8.4,0,0.0,nan,0.07,nan,0.0,0.6465000000000001,nan,-0.0067,nan,nan,nan,nan,0.0,10.239999999999998,nan,nan,nan,nan,nan,nan,nan,2447871.0,38,-38.0,0,19.9,3.6,-3.6,0,24.4,0.6,-0.6,0.0,5552.0,11,-11.0,0,1.14,0.02,-0.02,0.0,1.0,0.1,-0.1,0.0,0.25,0.05,-0.05,0.0,0.066,0.01,-0.009,0.0,4.3,0.03,-0.03,0.0,8.5,1.1,-1.1,0.0,0.867,0.18538,-0.16212,0.0,2.2,0.5,-0.5,0.0,-45.35,0.0,0.0,0.0,20h03m38.22s,300.9092476,+29d53m40.35s,29.894541,-0.67616,67.41056,48.86427,312.60231,862.1421738,0.0901192,-0.0901192,683.341,0.0868221,-0.0868221,-525.675,0.0954321,-0.0954321,16.0069,0.0159,-0.0159,62.4443,0.0616881,-0.0616881,6.472,0.0921086,-0.0921086,5.738,0.022,-0.022,4.554,0.226,-0.226,4.239,0.252,-0.252,4.076,0.027,-0.027,13.0135,0.01,12.82,0.01696405,4.007,0.301,-0.026,3.706,0.209,-0.022,4.049,0.014,-0.02,4.05,0.066,-0.066,5.55436,0.001559,-0.001559,5.0823,0.0062,-0.0062,6.0,1.0,4.0,6.0,0.0,0.0,0.0,239.46064912006506,300.90925000000004,6,False,1.4090004436864854,0.9603554390037146,4.200538674171407,-1.1013878856548844,-2.160334131841189,0.8633522827528957
HD 190984 b,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4885.0,1600,-1600.0,0,5.5,0.0021,nan,0.0,37.1,0,13.0,nan,-0.3065,0,1.16,0.028,nan,0.0,1137.8257,381.39409,-143.02278,0,3.58,1.2,-0.45,0.0,2.85,0.18,nan,0.0,0.57,0.1,-0.1,0.0,308.21000000000004,nan,nan,nan,nan,nan,64.0,18,-23,0,nan,nan,-0.0007,nan,0.0,nan,0.07,nan,0.0,0.6465000000000001,nan,-0.0067,nan,nan,nan,nan,0.0,10.239999999999998,nan,nan,nan,nan,nan,nan,nan,2449572.0,1600,-1600.0,0,318.0,5,-5.0,0,48,1.0,-1,0.0,5988.0,25,-25.0,0,1.53,0.04,-0.03,0.0,0.91,0.05,-0.05,0.0,-0.48,0.06,-0.06,0.0,0.43,0.017,-0.017,0.0,4.02,0.22,-0.22,0.0,4.2,1.1,-1.1,0.0,0.12614,0.02324,-0.02615,0.0,3.4,0.5,-0.5,0.0,20.27,0.0,0.0,0.0,20h11m30.72s,302.8779827,-64d37m12.98s,-64.6202728,-32.85802,331.57931,-43.29446,288.63962,45.4809756,0.0546094,-0.0546094,0.282219,0.0512961,-0.0512961,45.4801,0.0546095,-0.0546095,148.187,0.989,-0.976,6.71978,0.0444141,-0.0444141,9.315,0.029,-0.029,8.76,0.03,-0.03,7.671,0.023,-0.023,7.389,0.024,-0.024,7.319,0.016,-0.016,13.0135,0.01,12.82,0.01696405,7.251,0.029,-0.029,7.292,0.02,-0.02,7.294,0.017,-0.017,7.459,0.147,-0.147,8.61126,0.000188,-0.000188,8.2184,0.006,-0.006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,239.8448629258354,302.878,3,False,-0.27873423746309794,-3.799708672410229,3.4193831489392625,-1.4827242430554293,-1.1712019001641405,-1.4223360812788277
HD 191806 b,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1603.38923,9.94172,-11.31279,0,2.749,0.106,-0.118,0.0,41.9,0,12.5,nan,-0.3065,0,1.12,0.028,nan,0.0,2966.61035,292.08431,-270.7898,0,9.334,0.919,-0.852,0.0,8.35,0.18,nan,0.0,0.213,0.029,-0.028,0.0,308.21000000000004,nan,nan,nan,nan,nan,66.519,5.83,-4.851,0,nan,nan,-0.0007,nan,0.0,nan,0.07,nan,0.0,0.6465000000000001,nan,-0.0067,nan,nan,nan,nan,0.0,10.239999999999998,nan,nan,nan,nan,nan,nan,nan,2451758.874,43.595,-33.839,0,346.184,5.623,-5.388,0,144.66,3.416,-2.931,0.0,6010.0,30,-30.0,0,1.4,0.02,-0.02,0.0,1.07,0.13,-0.13,0.0,0.3,0.02,-0.02,0.0,0.348,0.03,-0.032,0.0,4.45,0.03,-0.03,0.0,2.9,0.4,-0.4,0.0,0.54607,0.11039,-0.11044,0.0,3.3,0.5,-0.5,0.0,-15.36,0.0,0.0,0.0,20h09m28.50s,302.368758,+52d16m36.22s,52.2767265,10.30093,87.04635,68.63341,334.03275,146.0268762,0.0470215,-0.0470215,114.051,0.0481148,-0.0481148,91.1933,0.0452586,-0.0452586,65.6668,0.1125,-0.112,15.1995,0.0258395,-0.0258395,8.715,0.025,-0.025,8.09,0.03,-0.03,6.966,0.021,-0.021,6.713,0.059,-0.059,6.639,0.016,-0.016,13.0135,0.01,12.82,0.01696405,6.624,0.074,-0.074,6.63,0.022,-0.022,6.653,0.015,-0.015,6.616,0.052,-0.052,7.93339,0.000309,-0.000309,7.5211,0.006,-0.006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,239.8277108897414,302.36875,6,False,1.009039610954193,-1.8862056493656065,4.190302624092095,-1.233865655471993,-1.7127760355935306,-0.47386279502845374
HD 191939 b,1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,8.8803256,0.0000047,-4.7e-06,0,0.0804,0.0025,-0.0023,0.0,1.5,0,3.41,0.075,-0.075,0,0.304,0.007,-0.007,0.0,10.0,0.7,-0.7,0,0.03146,0.0022,-0.0022,0.0,1.4,0.15,-0.13,0.0,0.031,0.01,-0.011,0.0,100.0,0,880,20,-20,0,88.1,0.14,-0.1,0,2459443.542,0.00025,-0.00023,0,0.0,0.61,0.025,-0.03,0.0,0.1209,0.001439,-0.001439,0,2.939,0.036,-0.051,0.0,18.36,0.5,-0.33,0,0.03319,0.00032,-0.00017,0,2453432.026,nan,-24.6355,nan,5.0,40,-35.0,0,3.56,0.21,-0.24,0.0,5348.0,100,-100.0,0,0.94,0.02,-0.02,0.0,0.81,0.04,-0.04,0.0,-0.15,0.06,-0.06,0.0,-0.187,0.013,-0.014,0.0,4.3,0.1,-0.1,0.0,8.7,1.1,-1.1,-1.0,1.37,0.11,-0.11,0.0,2.0,0.5,-0.5,1.0,-9.5,0.2,-0.2,0.0,20h08m06.15s,302.0256247,+66d51m01.09s,66.8503014,17.72195,99.98716,77.47141,16.03865,163.2826562,0.0440461,-0.0440461,150.256,0.0435122,-0.0435122,-63.909,0.0468876,-0.0468876,53.6089,0.0733,-0.0731,18.6247,0.0252827,-0.0252827,9.72,0.038,-0.038,8.97,0.03,-0.03,7.597,0.029,-0.029,7.215,0.023,-0.023,7.18,0.021,-0.021,13.0135,0.01,12.82,0.01696405,7.04,0.049,-0.049,7.178,0.02,-0.02,7.178,0.016,-0.016,7.099,0.07,-0.07,8.77476,0.000238,-0.000238,8.2929,0.006,-0.006,2.0,1.0,0.0,0.0,0.0,0.0,0.0,237.9885398036194,302.025625,1,False,1.6961491765802315,1.2890140608588259,22.757506753046883,-0.04094990665517415,-0.06592908749665415,0.0067863616578434155
HD 191939 c,1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,28.579743,0.000045,-4.5e-05,0,0.1752,0.0055,-0.005,0.0,3.27,0,3.195,0.075,-0.075,0,0.285,0.007,-0.007,0.0,8.0,1,-1,0,0.02517,0.00315,-0.00315,0.0,1.35,0.2,-0.2,0.0,0.034,0.034,-0.013,0.0,21.0,0,600,13,-13,0,89.1,0.06,-0.08,0,2459440.549,0.0011,-0.0007,0,0.0,0.63,0.05,-0.03,0.0,0.09,0.002215,-0.002215,0,4.162,0.24,-0.096,0.0,40.0,1.1,-0.7,0,0.03118,0.00027,-0.00034,0,2453432.026,nan,-24.6355,nan,-90.0,220,-40.0,0,1.93,0.23,-0.24,0.0,5348.0,100,-100.0,0,0.94,0.02,-0.02,0.0,0.81,0.04,-0.04,0.0,-0.15,0.06,-0.06,0.0,-0.187,0.013,-0.014,0.0,4.3,0.1,-0.1,0.0,8.7,1.1,-1.1,-1.0,1.37,0.11,-0.11,0.0,2.0,0.5,-0.5,1.0,-9.5,0.2,-0.2,0.0,20h08m06.15s,302.0256247,+66d51m01.09s,66.8503014,17.72195,99.98716,77.47141,16.03865,163.2826562,0.0440461,-0.0440461,150.256,0.0435122,-0.0435122,-63.909,0.0468876,-0.0468876,53.6089,0.0733,-0.0731,18.6247,0.0252827,-0.0252827,9.72,0.038,-0.038,8.97,0.03,-0.03,7.597,0.029,-0.029,7.215,0.023,-0.023,7.18,0.021,-0.021,13.0135,0.01,12.82,0.01696405,7.04,0.049,-0.049,7.178,0.02,-0.02,7.178,0.016,-0.016,7.099,0.07,-0.07,8.77476,0.000238,-0.000238,8.2929,0.006,-0.006,2.0,1.0,0.0,0.0,0.0,0.0,0.0,237.97755332983832,302.025625,1,False,-8.235052991937737,-13.167358006944731,9.508495351999817e-16,-0.0022538622292866315,0.0014095974974564292,-0.16922232088642017
HD 191939 d,1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,38.353037,0.00006,-6e-05,0,0.2132,0.0065,-0.0061,0.0,3.98,0,2.995,0.07,-0.07,0,0.267,0.006,-0.006,0.0,2.8,0.6,-0.6,0,0.00881,0.00189,-0.00189,0.0,0.57,0.13,-0.13,0.0,0.031,0.018,-0.012,0.0,14.3,0,540,11,-11,0,89.49,0.05,-0.08,0,2459433.906,0.0005,-0.0009,0,0.0,0.44,0.05,-0.03,0.0,0.1072,0.0038,-0.0038,0,5.36,0.19,-0.11,0.0,48.7,1.3,-0.9,0,0.02916,0.00034,-0.00021,0,2453432.026,nan,-24.6355,nan,15.0,90,-160.0,0,0.61,0.13,-0.13,0.0,5348.0,100,-100.0,0,0.94,0.02,-0.02,0.0,0.81,0.04,-0.04,0.0,-0.15,0.06,-0.06,0.0,-0.187,0.013,-0.014,0.0,4.3,0.1,-0.1,0.0,8.7,1.1,-1.1,-1.0,1.37,0.11,-0.11,0.0,2.0,0.5,-0.5,1.0,-9.5,0.2,-0.2,0.0,20h08m06.15s,302.0256247,+66d51m01.09s,66.8503014,17.72195,99.98716,77.47141,16.03865,163.2826562,0.0440461,-0.0440461,150.256,0.0435122,-0.0435122,-63.909,0.0468876,-0.0468876,53.6089,0.0733,-0.0731,18.6247,0.0252827,-0.0252827,9.72,0.038,-0.038,8.97,0.03,-0.03,7.597,0.029,-0.029,7.215,0.023,-0.023,7.18,0.021,-0.021,13.0135,0.01,12.82,0.01696405,7.04,0.049,-0.049,7.178,0.02,-0.02,7.178,0.016,-0.016,7.099,0.07,-0.07,8.77476,0.000238,-0.000238,8.2929,0.006,-0.006,2.0,1.0,0.0,0.0,0.0,0.0,0.0,237.97539579090292,302.025625,1,False,2.028766906323293,3.016026925434436,13.557520986598734,-0.10541527802792597,-0.16943613133861052,0.053467515370926005
